B827EB074653,2024-06-11,02:28:58,28.95,84.45,12,6,16,36,65535,0,0,0,0,0,,
B827EB074653,2024-06-11,02:28:59,28.95,84.4,12,6,16,37,65535,5,0,0,0,0,,
B827EB074653,2024-06-11,02:29:00,29.01,84.36,13,6,17,39,65535,2,0,0,0,0,,
B827EB074653,2024-06-11,02:29:01,28.98,84.42,13,6,17,40,65535,6,0,0,0,0,,
B827EB074653,2024-06-11,02:29:02,28.97,84.37,13,6,17,40,65535,7,0,0,0,0,,
B827EB074653,2024-06-11,02:29:03,28.98,84.35,13,6,18,41,65535,5,0,0,0,0,,
B827EB074653,2024-06-11,02:29:04,28.98,84.31,13,6,18,40,65535,1,0,0,0,0,,
B827EB074653,2024-06-11,02:29:05,28.98,84.3,13,6,18,40,65535,0,0,0,0,0,,
B827EB074653,2024-06-11,02:29:06,29.0,84.3,13,6,18,39,65535,3,0,0,0,0,,
B827EB074653,2024-06-11,02:29:07,29.0,84.3,13,6,18,39,65535,0,0,0,0,0,,
B827EB074653,2024-06-11,02:29:08,29.0,84.24,13,6,18,39,65535,0,0,0,0,0,,
B827EB074653,2024-06-11,02:29:09,28.98,84.23,14,7,19,39,65535,0,0,0,0,0,,
B827EB074653,2024-06-11,02:29:10,29.0,84.24,14,7,19,41,65535,0,0,0,0,0,,
B827EB074653,2024-06-11,02:29:11,29.01,84.16,14,7,19,41,65535,3,0,0,0,0,,
B827EB074653,2024-06-11,02:29:12,29.0,84.18,14,7,19,37,65535,5,0,0,0,0,,
B827EB074653,2024-06-11,02:29:13,29.01,84.16,14,7,19,39,65535,10,0,0,0,0,,
B827EB074653,2024-06-11,02:29:14,29.0,84.13,14,7,19,41,65535,9,0,0,0,0,,
B827EB074653,2024-06-11,02:29:15,29.01,84.13,13,6,18,40,65535,8,0,0,0,0,,
B827EB074653,2024-06-11,02:29:16,29.0,84.12,13,6,18,40,65535,11,0,0,0,0,,
B827EB074653,2024-06-11,02:29:17,29.01,84.1,13,6,18,39,65535,7,0,0,0,0,,
B827EB074653,2024-06-11,02:29:18,29.02,84.09,13,6,19,39,65535,10,0,0,0,0,,
B827EB074653,2024-06-11,02:29:19,29.04,84.08,13,6,19,39,65535,10,0,0,0,0,,
B827EB074653,2024-06-11,02:29:20,29.02,84.04,13,6,19,39,65535,9,0,0,0,0,,
B827EB074653,2024-06-11,02:29:21,29.02,84.07,13,6,20,39,65535,11,0,0,0,0,,
B827EB074653,2024-06-11,02:29:22,29.01,84.0,13,6,20,39,65535,14,0,0,0,0,,
B827EB074653,2024-06-11,02:29:23,29.01,84.01,13,6,21,39,65535,11,0,0,0,0,,
B827EB074653,2024-06-11,02:29:24,29.04,84.07,13,6,21,39,65535,14,0,0,0,0,,
B827EB074653,2024-06-11,02:29:25,29.02,84.03,13,6,21,39,65535,14,0,0,0,0,,
B827EB074653,2024-06-11,02:29:26,29.01,84.04,13,6,21,39,65535,17,0,0,0,0,,
B827EB074653,2024-06-11,02:29:27,29.04,84.09,13,6,21,39,65535,21,0,0,0,0,,
B827EB074653,2024-06-11,02:29:28,29.04,84.04,13,6,20,39,65535,19,0,0,0,0,,
B827EB074653,2024-06-11,02:29:29,29.02,84.09,13,6,20,38,65535,18,0,0,0,0,,
B827EB074653,2024-06-11,02:29:30,29.04,84.12,13,6,20,36,65535,25,0,0,0,0,,
B827EB074653,2024-06-11,02:29:31,29.04,84.09,13,6,21,36,65535,26,0,0,0,0,,
B827EB074653,2024-06-11,02:29:32,29.04,84.09,13,6,21,36,65535,23,0,0,0,0,,
B827EB074653,2024-06-11,02:29:33,29.06,84.1,13,7,22,39,65535,22,0,0,0,0,,
B827EB074653,2024-06-11,02:29:34,29.05,84.08,13,7,22,40,65535,28,0,0,0,0,,
B827EB074653,2024-06-11,02:29:35,29.05,84.1,13,7,22,40,65535,30,0,0,0,0,,
B827EB074653,2024-06-11,02:29:36,29.06,84.07,13,7,22,39,65535,31,0,0,0,0,,
B827EB074653,2024-06-11,02:29:37,29.04,84.06,13,7,22,40,65535,29,0,0,0,0,,
B827EB074653,2024-06-11,02:29:38,29.06,84.11,13,7,21,42,65535,32,0,0,0,0,,
B827EB074653,2024-06-11,02:29:39,29.05,84.09,13,7,21,42,65535,33,0,0,0,0,,
B827EB074653,2024-06-11,02:29:40,29.06,84.04,13,7,21,41,65535,37,0,0,0,0,,
B827EB074653,2024-06-11,02:29:41,29.08,84.04,14,8,22,40,65535,39,0,0,0,0,,
B827EB074653,2024-06-11,02:29:42,29.06,84.03,14,8,22,43,65535,33,0,0,0,0,,
B827EB074653,2024-06-11,02:29:43,29.08,83.99,14,7,21,43,65535,36,0,0,0,0,,
B827EB074653,2024-06-11,02:29:44,29.08,84.01,13,6,20,43,65535,43,0,0,0,0,,
B827EB074653,2024-06-11,02:29:45,29.08,84.01,13,6,20,43,65535,42,0,0,0,0,,
B827EB074653,2024-06-11,02:29:46,29.08,84.01,13,7,20,43,65535,41,0,0,0,0,,
B827EB074653,2024-06-11,02:29:46,29.08,84.01,13,7,20,43,65535,41,0,0,0,0,,
B827EB074653,2024-06-11,02:29:47,29.09,83.99,13,7,20,43,65535,45,0,0,0,0,,
B827EB074653,2024-06-11,02:29:48,29.09,84.01,13,7,20,43,65535,43,0,0,0,0,,
B827EB074653,2024-06-11,02:29:49,29.09,83.97,13,6,20,42,65535,48,0,0,0,0,,
B827EB074653,2024-06-11,02:29:50,29.09,83.96,13,6,20,42,65535,50,0,0,0,0,,
B827EB074653,2024-06-11,02:29:51,29.09,83.96,13,7,20,43,65535,48,0,0,0,0,,
B827EB074653,2024-06-11,02:29:52,29.11,83.95,13,7,20,42,65535,49,0,0,0,0,,
B827EB074653,2024-06-11,02:29:53,29.09,83.94,14,8,21,42,65535,52,0,0,0,0,,
B827EB074653,2024-06-11,02:29:54,29.11,83.91,15,8,20,43,65535,49,0,0,0,0,,
B827EB074653,2024-06-11,02:29:55,29.12,83.91,15,8,20,43,65535,56,0,0,0,0,,
B827EB074653,2024-06-11,02:29:56,29.11,83.9,14,7,19,43,65535,61,0,0,0,0,,
B827EB074653,2024-06-11,02:29:57,29.08,83.91,14,7,19,43,65535,54,0,0,0,0,,
B827EB074653,2024-06-11,02:29:58,29.11,83.88,14,7,19,43,65535,60,0,0,0,0,,
B827EB074653,2024-06-11,02:29:59,29.09,83.85,14,7,19,43,65535,63,0,0,0,0,,
B827EB074653,2024-06-11,02:30:00,29.12,83.83,14,7,19,43,65535,66,0,0,0,0,,
B827EB074653,2024-06-11,02:30:01,29.12,83.84,13,7,19,43,65535,59,0,0,0,0,,
B827EB074653,2024-06-11,02:30:02,29.14,83.81,13,7,19,43,65535,62,0,0,0,0,,
B827EB074653,2024-06-11,02:30:03,29.14,83.78,13,7,19,43,65535,64,0,0,0,0,,
B827EB074653,2024-06-11,02:30:04,29.12,83.77,13,7,18,42,65535,63,0,0,0,0,,
